HomeTeam,AwayTeam,H Shots,A Shots,H SOT,A SOT,H Corners,A Corners,H Fouls,A Fouls,H Yellow,A Yellow,H Red,A Red,League,Match_Result
63,46,14.0,4.0,8.0,1.0,6.0,10.0,10.0,14.0,1.0,0.0,0.0,0.0,0,1
2,49,12.0,10.0,6.0,4.0,8.0,9.0,5.0,11.0,0.0,2.0,0.0,0.0,0,0
13,19,6.0,5.0,3.0,3.0,4.0,5.0,9.0,5.0,1.0,0.0,0.0,0.0,0,1
48,57,11.0,14.0,5.0,7.0,4.0,4.0,17.0,11.0,1.0,4.0,0.0,0.0,0,1
5,16,19.0,14.0,12.0,9.0,5.0,9.0,8.0,16.0,0.0,1.0,0.0,0.0,0,1
18,12,6.0,9.0,2.0,6.0,4.0,5.0,8.0,15.0,1.0,1.0,0.0,1.0,0,2
19,32,12.0,13.0,7.0,10.0,5.0,3.0,16.0,18.0,2.0,2.0,0.0,0.0,0,1
21,67,8.0,9.0,4.0,6.0,6.0,4.0,14.0,8.0,2.0,1.0,0.0,0.0,0,2
41,2,18.0,13.0,5.0,6.0,7.0,4.0,7.0,12.0,0.0,1.0,0.0,0.0,0,1
46,13,7.0,10.0,6.0,7.0,2.0,8.0,16.0,11.0,3.0,2.0,0.0,0.0,0,1
49,53,6.0,6.0,1.0,3.0,7.0,8.0,10.0,12.0,0.0,2.0,0.0,0.0,0,0
52,55,6.0,11.0,3.0,5.0,6.0,3.0,8.0,20.0,2.0,2.0,1.0,0.0,0,0
54,15,8.0,10.0,5.0,3.0,4.0,6.0,9.0,5.0,1.0,1.0,0.0,0.0,0,1
57,29,12.0,8.0,4.0,3.0,5.0,3.0,10.0,13.0,2.0,0.0,0.0,0.0,0,1
62,48,11.0,2.0,5.0,1.0,13.0,5.0,8.0,10.0,0.0,2.0,0.0,0.0,0,0
63,28,16.0,6.0,7.0,4.0,3.0,5.0,9.0,16.0,2.0,5.0,0.0,0.0,0,2
55,46,15.0,11.0,6.0,6.0,7.0,5.0,13.0,13.0,0.0,1.0,0.0,0.0,0,2
12,21,18.0,9.0,6.0,5.0,11.0,5.0,12.0,15.0,1.0,5.0,0.0,0.0,0,0
16,62,12.0,18.0,5.0,8.0,6.0,8.0,17.0,13.0,0.0,1.0,0.0,0.0,0,0
28,18,15.0,11.0,10.0,5.0,9.0,3.0,11.0,18.0,2.0,1.0,0.0,0.0,0,0
29,5,19.0,8.0,10.0,6.0,5.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,0,1
32,41,17.0,6.0,9.0,4.0,6.0,2.0,10.0,13.0,2.0,2.0,0.0,1.0,0,1
57,52,15.0,10.0,8.0,6.0,3.0,1.0,9.0,14.0,0.0,2.0,0.0,0.0,0,1
5,67,7.0,12.0,3.0,7.0,2.0,5.0,11.0,14.0,2.0,2.0,0.0,0.0,0,0
18,48,6.0,6.0,5.0,4.0,2.0,6.0,10.0,13.0,0.0,2.0,0.0,1.0,0,1
19,15,7.0,15.0,5.0,11.0,4.0,4.0,12.0,12.0,3.0,2.0,0.0,0.0,0,0
21,29,8.0,9.0,4.0,4.0,5.0,4.0,17.0,12.0,2.0,2.0,0.0,0.0,0,2
41,28,8.0,10.0,3.0,3.0,5.0,3.0,13.0,11.0,0.0,1.0,0.0,0.0,0,0
46,2,15.0,10.0,9.0,5.0,8.0,6.0,8.0,6.0,1.0,1.0,0.0,1.0,0,1
49,13,14.0,7.0,10.0,3.0,4.0,8.0,13.0,15.0,1.0,1.0,0.0,0.0,0,2
52,12,8.0,7.0,4.0,4.0,3.0,4.0,14.0,16.0,2.0,2.0,0.0,0.0,0,2
54,16,11.0,10.0,5.0,3.0,9.0,3.0,15.0,22.0,2.0,1.0,0.0,0.0,0,0
57,55,10.0,9.0,6.0,5.0,7.0,9.0,10.0,14.0,2.0,3.0,0.0,0.0,0,1
62,32,6.0,5.0,5.0,0.0,6.0,2.0,7.0,8.0,0.0,0.0,1.0,0.0,0,1
63,53,13.0,9.0,5.0,4.0,6.0,6.0,12.0,14.0,1.0,0.0,0.0,0.0,0,0
2,63,11.0,8.0,5.0,6.0,6.0,10.0,12.0,11.0,0.0,2.0,0.0,0.0,0,1
12,54,13.0,12.0,12.0,6.0,6.0,2.0,18.0,13.0,0.0,1.0,0.0,0.0,0,1
13,18,8.0,10.0,5.0,3.0,6.0,5.0,17.0,13.0,0.0,0.0,0.0,0.0,0,0
15,41,13.0,7.0,6.0,4.0,8.0,3.0,11.0,13.0,0.0,2.0,0.0,0.0,0,2
28,5,18.0,10.0,9.0,8.0,5.0,4.0,13.0,16.0,1.0,4.0,0.0,1.0,0,0
29,62,8.0,8.0,3.0,3.0,2.0,9.0,20.0,16.0,0.0,4.0,0.0,0.0,0,2
32,46,15.0,11.0,8.0,4.0,9.0,5.0,16.0,17.0,3.0,1.0,0.0,0.0,0,2
48,19,14.0,8.0,8.0,6.0,6.0,6.0,7.0,13.0,0.0,1.0,0.0,0.0,0,1
53,52,10.0,9.0,4.0,5.0,5.0,1.0,11.0,14.0,0.0,0.0,0.0,1.0,0,0
55,49,11.0,8.0,4.0,5.0,8.0,6.0,13.0,17.0,2.0,2.0,1.0,0.0,0,2
67,57,12.0,11.0,9.0,6.0,9.0,9.0,11.0,11.0,3.0,1.0,0.0,0.0,0,2
16,21,11.0,6.0,5.0,1.0,5.0,7.0,9.0,16.0,0.0,0.0,0.0,0.0,0,1
5,32,13.0,7.0,4.0,3.0,6.0,4.0,11.0,12.0,0.0,2.0,0.0,0.0,0,1
18,53,18.0,13.0,8.0,8.0,6.0,9.0,14.0,19.0,2.0,2.0,0.0,0.0,0,0
19,2,18.0,5.0,9.0,2.0,9.0,1.0,13.0,15.0,1.0,3.0,0.0,0.0,0,1
21,55,7.0,14.0,3.0,2.0,4.0,4.0,15.0,7.0,1.0,0.0,0.0,0.0,0,0
41,48,15.0,8.0,7.0,3.0,6.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0,1
46,28,7.0,13.0,3.0,7.0,7.0,5.0,13.0,16.0,1.0,1.0,0.0,0.0,0,2
49,12,11.0,7.0,6.0,2.0,6.0,4.0,10.0,14.0,2.0,2.0,0.0,0.0,0,1
52,16,9.0,10.0,1.0,5.0,3.0,7.0,12.0,16.0,2.0,3.0,1.0,0.0,0,1
54,29,6.0,10.0,5.0,7.0,6.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,0,2
57,15,9.0,7.0,3.0,3.0,7.0,4.0,14.0,10.0,1.0,3.0,0.0,0.0,0,1
62,67,19.0,12.0,10.0,5.0,2.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0,1
63,13,20.0,3.0,10.0,1.0,8.0,2.0,7.0,12.0,0.0,3.0,0.0,0.0,0,1
2,18,12.0,13.0,5.0,8.0,11.0,5.0,11.0,10.0,1.0,0.0,0.0,0.0,0,1
15,49,13.0,6.0,10.0,4.0,4.0,6.0,9.0,10.0,0.0,2.0,0.0,0.0,0,1
16,57,18.0,6.0,11.0,2.0,6.0,4.0,13.0,12.0,0.0,1.0,0.0,0.0,0,1
28,19,11.0,11.0,7.0,7.0,4.0,6.0,9.0,12.0,1.0,2.0,0.0,0.0,0,1
29,46,26.0,7.0,14.0,4.0,8.0,3.0,8.0,18.0,0.0,1.0,0.0,0.0,0,0
48,63,11.0,16.0,6.0,11.0,3.0,7.0,17.0,14.0,2.0,1.0,2.0,0.0,0,1
53,62,17.0,6.0,13.0,4.0,6.0,5.0,14.0,14.0,2.0,3.0,0.0,0.0,0,0
55,41,25.0,16.0,3.0,8.0,8.0,8.0,18.0,6.0,3.0,1.0,0.0,0.0,0,2
67,54,16.0,6.0,12.0,3.0,10.0,1.0,9.0,14.0,1.0,0.0,0.0,0.0,0,1
32,21,12.0,6.0,2.0,1.0,4.0,3.0,10.0,12.0,1.0,0.0,0.0,0.0,0,1
12,5,14.0,15.0,8.0,9.0,6.0,10.0,11.0,9.0,1.0,0.0,0.0,0.0,0,1
13,52,12.0,9.0,4.0,3.0,8.0,6.0,15.0,14.0,1.0,2.0,0.0,0.0,0,1
5,29,16.0,8.0,5.0,6.0,12.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0,0,0
19,13,22.0,12.0,11.0,7.0,9.0,2.0,12.0,12.0,3.0,4.0,1.0,0.0,0,2
21,12,10.0,7.0,5.0,3.0,2.0,5.0,21.0,6.0,2.0,2.0,0.0,0.0,0,1
41,32,13.0,5.0,5.0,1.0,10.0,1.0,8.0,21.0,2.0,3.0,0.0,0.0,0,0
46,55,15.0,9.0,11.0,4.0,9.0,4.0,9.0,10.0,0.0,4.0,0.0,0.0,0,0
49,2,8.0,6.0,3.0,1.0,9.0,6.0,14.0,10.0,0.0,0.0,0.0,0.0,0,1
52,67,17.0,17.0,9.0,10.0,2.0,6.0,12.0,7.0,2.0,2.0,0.0,0.0,0,2
54,53,15.0,7.0,8.0,2.0,7.0,8.0,11.0,10.0,0.0,0.0,0.0,0.0,0,1
57,48,8.0,8.0,5.0,4.0,10.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0,1
62,16,6.0,15.0,3.0,5.0,9.0,3.0,13.0,14.0,2.0,2.0,0.0,0.0,0,0
63,15,13.0,9.0,9.0,3.0,6.0,2.0,8.0,14.0,1.0,0.0,0.0,0.0,0,0
2,41,13.0,17.0,8.0,9.0,2.0,6.0,18.0,16.0,1.0,2.0,0.0,0.0,0,2
12,18,13.0,11.0,3.0,4.0,10.0,3.0,7.0,16.0,1.0,1.0,0.0,0.0,0,0
13,46,12.0,2.0,4.0,1.0,4.0,4.0,11.0,20.0,1.0,1.0,0.0,0.0,0,1
15,54,12.0,5.0,8.0,3.0,4.0,6.0,14.0,10.0,1.0,1.0,0.0,0.0,0,1
16,5,18.0,13.0,11.0,6.0,6.0,5.0,15.0,16.0,0.0,1.0,0.0,0.0,0,1
28,63,14.0,11.0,8.0,9.0,6.0,11.0,22.0,12.0,2.0,1.0,0.0,1.0,0,2
29,57,13.0,10.0,10.0,5.0,9.0,3.0,15.0,20.0,3.0,2.0,0.0,0.0,0,0
32,19,22.0,6.0,13.0,3.0,3.0,2.0,15.0,12.0,1.0,0.0,0.0,0.0,0,1
48,62,10.0,12.0,7.0,6.0,8.0,6.0,16.0,15.0,2.0,1.0,0.0,0.0,0,1
53,49,18.0,8.0,6.0,5.0,8.0,6.0,8.0,15.0,1.0,1.0,0.0,0.0,0,1
55,52,13.0,19.0,6.0,11.0,0.0,8.0,16.0,10.0,1.0,2.0,0.0,0.0,0,1
67,21,12.0,8.0,5.0,4.0,6.0,3.0,11.0,10.0,0.0,0.0,0.0,0.0,0,2
5,13,16.0,12.0,8.0,5.0,6.0,4.0,17.0,8.0,1.0,2.0,0.0,0.0,0,1
12,19,14.0,14.0,9.0,8.0,7.0,4.0,10.0,14.0,1.0,1.0,0.0,0.0,0,1
15,46,11.0,11.0,5.0,6.0,4.0,7.0,12.0,13.0,1.0,3.0,0.0,0.0,0,1
16,18,12.0,11.0,7.0,5.0,6.0,6.0,10.0,15.0,1.0,1.0,0.0,0.0,0,2
21,41,10.0,10.0,4.0,7.0,9.0,9.0,14.0,14.0,1.0,2.0,0.0,0.0,0,0
29,63,12.0,9.0,6.0,4.0,2.0,4.0,17.0,16.0,2.0,2.0,0.0,0.0,0,1
49,32,9.0,12.0,6.0,4.0,8.0,10.0,22.0,16.0,1.0,2.0,0.0,0.0,0,1
52,2,13.0,10.0,8.0,4.0,7.0,6.0,8.0,17.0,3.0,1.0,0.0,0.0,0,0
54,48,11.0,8.0,3.0,4.0,5.0,5.0,5.0,8.0,1.0,2.0,0.0,0.0,0,1
55,62,16.0,9.0,3.0,4.0,12.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0,2
57,28,5.0,8.0,3.0,3.0,5.0,6.0,11.0,8.0,0.0,1.0,0.0,0.0,0,0
67,53,11.0,9.0,5.0,4.0,5.0,6.0,11.0,10.0,0.0,2.0,0.0,0.0,0,0
28,54,14.0,7.0,4.0,4.0,8.0,5.0,14.0,13.0,2.0,1.0,0.0,0.0,0,1
2,55,11.0,18.0,6.0,11.0,8.0,12.0,9.0,7.0,1.0,0.0,0.0,0.0,0,0
13,12,16.0,7.0,7.0,4.0,6.0,2.0,13.0,5.0,1.0,0.0,0.0,0.0,0,2
18,5,3.0,6.0,0.0,3.0,5.0,6.0,10.0,4.0,1.0,2.0,0.0,0.0,0,2
19,29,7.0,10.0,4.0,8.0,5.0,8.0,18.0,17.0,2.0,2.0,0.0,1.0,0,1
32,16,9.0,8.0,6.0,1.0,5.0,4.0,14.0,13.0,1.0,1.0,0.0,0.0,0,0
41,67,9.0,17.0,3.0,7.0,4.0,6.0,8.0,16.0,3.0,4.0,0.0,0.0,0,0
46,57,21.0,7.0,14.0,4.0,4.0,4.0,10.0,16.0,1.0,1.0,0.0,1.0,0,0
48,15,11.0,14.0,5.0,4.0,5.0,4.0,12.0,12.0,2.0,2.0,0.0,0.0,0,2
53,21,15.0,10.0,7.0,2.0,4.0,2.0,13.0,11.0,1.0,3.0,0.0,0.0,0,2
62,49,14.0,6.0,6.0,4.0,14.0,6.0,6.0,13.0,2.0,2.0,0.0,0.0,0,2
63,52,17.0,4.0,12.0,1.0,9.0,6.0,3.0,17.0,0.0,1.0,0.0,1.0,0,1
2,57,11.0,11.0,7.0,2.0,5.0,8.0,23.0,17.0,4.0,3.0,1.0,0.0,0,0
13,54,10.0,9.0,5.0,3.0,4.0,2.0,13.0,11.0,2.0,2.0,0.0,0.0,0,0
18,55,7.0,8.0,3.0,4.0,3.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0,0,0
19,21,10.0,16.0,6.0,13.0,4.0,1.0,16.0,18.0,1.0,2.0,0.0,0.0,0,2
28,67,5.0,8.0,5.0,2.0,2.0,1.0,7.0,13.0,0.0,1.0,0.0,0.0,0,1
32,29,10.0,13.0,6.0,4.0,7.0,12.0,20.0,11.0,2.0,2.0,0.0,0.0,0,1
41,16,21.0,6.0,10.0,5.0,10.0,0.0,14.0,10.0,2.0,1.0,0.0,1.0,0,0
46,49,11.0,4.0,4.0,2.0,7.0,4.0,21.0,18.0,3.0,7.0,0.0,0.0,0,1
48,52,13.0,9.0,3.0,5.0,8.0,2.0,9.0,8.0,1.0,2.0,0.0,1.0,0,2
53,5,15.0,8.0,7.0,4.0,2.0,1.0,12.0,14.0,3.0,0.0,0.0,1.0,0,0
62,15,10.0,18.0,6.0,12.0,6.0,6.0,15.0,9.0,1.0,1.0,0.0,0.0,0,0
63,12,28.0,11.0,18.0,8.0,5.0,0.0,15.0,15.0,0.0,2.0,0.0,0.0,0,1
5,19,15.0,8.0,5.0,5.0,5.0,4.0,13.0,15.0,1.0,4.0,0.0,1.0,0,1
12,2,13.0,14.0,8.0,8.0,6.0,1.0,18.0,20.0,3.0,4.0,0.0,1.0,0,1
15,53,20.0,7.0,13.0,2.0,8.0,3.0,15.0,14.0,1.0,1.0,0.0,0.0,0,1
16,28,9.0,14.0,5.0,11.0,4.0,7.0,11.0,15.0,1.0,4.0,1.0,0.0,0,0
21,46,8.0,4.0,5.0,3.0,6.0,7.0,12.0,18.0,2.0,2.0,0.0,0.0,0,1
29,13,22.0,2.0,13.0,0.0,5.0,3.0,12.0,12.0,0.0,3.0,0.0,1.0,0,0
49,18,5.0,13.0,4.0,5.0,6.0,11.0,15.0,10.0,2.0,4.0,1.0,0.0,0,1
52,41,16.0,12.0,6.0,5.0,8.0,4.0,11.0,13.0,1.0,0.0,0.0,0.0,0,2
54,62,10.0,5.0,3.0,4.0,5.0,5.0,7.0,4.0,3.0,0.0,0.0,0.0,0,2
55,48,14.0,8.0,9.0,3.0,5.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0,2
57,63,9.0,20.0,6.0,12.0,3.0,10.0,13.0,9.0,0.0,2.0,0.0,0.0,0,1
67,32,9.0,9.0,5.0,7.0,6.0,1.0,11.0,14.0,0.0,1.0,0.0,0.0,0,0
5,57,20.0,17.0,9.0,9.0,9.0,11.0,15.0,12.0,1.0,2.0,0.0,0.0,0,2
12,15,12.0,11.0,8.0,7.0,7.0,4.0,24.0,10.0,2.0,4.0,0.0,1.0,0,1
13,48,9.0,17.0,6.0,7.0,5.0,5.0,13.0,5.0,1.0,1.0,2.0,0.0,0,2
18,41,9.0,6.0,3.0,2.0,6.0,8.0,12.0,13.0,1.0,0.0,0.0,0.0,0,0
19,55,12.0,13.0,9.0,7.0,6.0,4.0,18.0,8.0,2.0,0.0,0.0,0.0,0,0
21,54,15.0,12.0,10.0,6.0,7.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1
28,32,9.0,6.0,4.0,2.0,5.0,3.0,15.0,11.0,1.0,2.0,0.0,0.0,0,1
29,52,21.0,11.0,13.0,6.0,7.0,3.0,12.0,17.0,0.0,1.0,0.0,0.0,0,1
49,67,17.0,7.0,10.0,2.0,8.0,5.0,8.0,16.0,0.0,0.0,0.0,0.0,0,0
53,2,13.0,10.0,7.0,6.0,6.0,6.0,20.0,22.0,2.0,2.0,0.0,0.0,0,1
62,46,4.0,6.0,3.0,3.0,8.0,6.0,9.0,6.0,1.0,1.0,0.0,0.0,0,2
63,16,20.0,9.0,9.0,4.0,10.0,1.0,12.0,18.0,0.0,3.0,0.0,0.0,0,1
5,15,17.0,8.0,9.0,7.0,9.0,4.0,10.0,7.0,0.0,1.0,0.0,0.0,0,2
13,49,16.0,11.0,8.0,5.0,16.0,4.0,5.0,15.0,0.0,1.0,0.0,0.0,0,2
29,32,17.0,7.0,12.0,4.0,6.0,2.0,11.0,13.0,0.0,1.0,0.0,1.0,0,1
57,62,9.0,11.0,5.0,4.0,3.0,5.0,15.0,17.0,2.0,2.0,0.0,0.0,0,0
2,21,12.0,10.0,4.0,7.0,6.0,10.0,18.0,13.0,2.0,1.0,0.0,0.0,0,0
15,18,13.0,4.0,8.0,3.0,11.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,0,1
16,29,15.0,11.0,9.0,6.0,5.0,4.0,14.0,10.0,2.0,3.0,1.0,0.0,0,1
32,63,9.0,10.0,7.0,4.0,3.0,9.0,15.0,16.0,0.0,1.0,0.0,0.0,0,2
41,53,9.0,11.0,5.0,4.0,7.0,9.0,11.0,9.0,2.0,3.0,0.0,0.0,0,1
46,12,10.0,17.0,6.0,9.0,7.0,13.0,21.0,7.0,2.0,0.0,0.0,0.0,0,0
48,5,13.0,4.0,7.0,3.0,8.0,3.0,13.0,10.0,4.0,2.0,0.0,0.0,0,2
52,49,18.0,9.0,11.0,7.0,12.0,1.0,11.0,23.0,1.0,3.0,0.0,0.0,0,0
55,28,20.0,10.0,13.0,5.0,7.0,4.0,9.0,15.0,1.0,2.0,0.0,0.0,0,1
67,13,15.0,14.0,6.0,7.0,6.0,3.0,13.0,15.0,1.0,1.0,0.0,0.0,0,2
2,67,19.0,6.0,11.0,2.0,10.0,3.0,13.0,12.0,0.0,3.0,0.0,0.0,0,1
12,29,6.0,13.0,3.0,9.0,3.0,7.0,9.0,5.0,1.0,2.0,0.0,0.0,0,1
13,32,19.0,10.0,11.0,5.0,8.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0,0
15,16,9.0,7.0,2.0,2.0,3.0,5.0,16.0,13.0,1.0,1.0,0.0,0.0,0,2
18,62,9.0,16.0,3.0,6.0,5.0,6.0,17.0,12.0,3.0,4.0,0.0,0.0,0,2
41,46,8.0,15.0,4.0,7.0,0.0,7.0,13.0,14.0,1.0,4.0,0.0,0.0,0,1
48,28,10.0,6.0,6.0,3.0,4.0,6.0,15.0,16.0,0.0,1.0,0.0,0.0,0,1
49,21,6.0,8.0,3.0,5.0,4.0,5.0,17.0,13.0,3.0,1.0,0.0,0.0,0,2
53,57,9.0,10.0,3.0,7.0,7.0,2.0,15.0,9.0,1.0,1.0,0.0,0.0,0,2
55,54,11.0,11.0,6.0,5.0,10.0,3.0,18.0,16.0,0.0,1.0,0.0,0.0,0,0
63,19,14.0,11.0,10.0,9.0,9.0,1.0,11.0,18.0,3.0,1.0,1.0,0.0,0,2
52,5,13.0,11.0,5.0,4.0,4.0,8.0,12.0,8.0,1.0,0.0,1.0,0.0,0,0
5,49,18.0,6.0,10.0,4.0,7.0,4.0,8.0,17.0,0.0,2.0,0.0,0.0,0,1
16,13,17.0,9.0,13.0,3.0,6.0,3.0,19.0,15.0,3.0,2.0,0.0,0.0,0,2
19,53,7.0,11.0,5.0,8.0,5.0,7.0,14.0,10.0,2.0,1.0,0.0,0.0,0,2
21,63,10.0,8.0,8.0,1.0,4.0,5.0,12.0,12.0,1.0,1.0,0.0,0.0,0,0
28,15,13.0,17.0,7.0,10.0,4.0,9.0,12.0,9.0,2.0,1.0,0.0,0.0,0,0
29,2,14.0,13.0,10.0,8.0,8.0,6.0,2.0,15.0,0.0,3.0,0.0,0.0,0,0
32,55,14.0,3.0,4.0,3.0,4.0,3.0,13.0,18.0,0.0,0.0,0.0,0.0,0,2
46,52,9.0,8.0,7.0,1.0,4.0,6.0,18.0,11.0,2.0,1.0,0.0,0.0,0,1
54,18,8.0,11.0,4.0,6.0,8.0,10.0,6.0,7.0,1.0,1.0,0.0,0.0,0,2
57,41,12.0,7.0,5.0,3.0,8.0,4.0,13.0,14.0,4.0,3.0,0.0,0.0,0,1
62,12,15.0,8.0,6.0,4.0,1.0,8.0,10.0,13.0,2.0,1.0,0.0,0.0,0,2
67,48,8.0,14.0,2.0,4.0,7.0,8.0,13.0,7.0,0.0,1.0,0.0,0.0,0,1
46,63,6.0,11.0,4.0,7.0,3.0,3.0,15.0,16.0,2.0,1.0,0.0,0.0,0,2
67,18,10.0,10.0,4.0,5.0,8.0,5.0,12.0,4.0,0.0,0.0,0.0,0.0,0,1
5,41,15.0,10.0,7.0,8.0,8.0,7.0,8.0,11.0,0.0,3.0,0.0,0.0,0,2
16,53,16.0,5.0,8.0,4.0,3.0,7.0,7.0,20.0,1.0,0.0,0.0,0.0,0,2
19,52,25.0,7.0,10.0,5.0,8.0,1.0,12.0,12.0,1.0,2.0,0.0,2.0,0,0
21,48,8.0,4.0,6.0,3.0,9.0,5.0,8.0,11.0,1.0,3.0,0.0,0.0,0,1
28,12,18.0,6.0,7.0,3.0,7.0,6.0,11.0,8.0,0.0,1.0,0.0,1.0,0,0
29,55,13.0,7.0,4.0,2.0,9.0,4.0,16.0,15.0,1.0,1.0,0.0,0.0,0,1
54,2,9.0,9.0,5.0,4.0,7.0,5.0,4.0,6.0,1.0,1.0,0.0,0.0,0,1
57,49,6.0,5.0,4.0,3.0,9.0,5.0,4.0,12.0,1.0,0.0,0.0,1.0,0,1
62,13,12.0,6.0,1.0,2.0,9.0,5.0,11.0,16.0,0.0,1.0,0.0,0.0,0,2
32,15,13.0,8.0,5.0,4.0,8.0,4.0,15.0,9.0,3.0,0.0,0.0,0.0,0,0
63,67,10.0,8.0,4.0,1.0,7.0,4.0,11.0,15.0,1.0,1.0,0.0,0.0,0,0
2,62,13.0,12.0,7.0,6.0,6.0,10.0,11.0,9.0,2.0,2.0,0.0,0.0,0,1
12,32,16.0,10.0,9.0,9.0,3.0,4.0,17.0,22.0,3.0,1.0,0.0,1.0,0,2
13,57,17.0,4.0,9.0,2.0,6.0,4.0,14.0,17.0,2.0,2.0,0.0,0.0,0,0
15,29,6.0,6.0,3.0,3.0,10.0,2.0,8.0,15.0,2.0,4.0,0.0,0.0,0,1
18,21,10.0,10.0,3.0,6.0,7.0,6.0,6.0,15.0,1.0,3.0,1.0,0.0,0,2
41,19,12.0,12.0,7.0,5.0,3.0,7.0,19.0,12.0,1.0,0.0,0.0,0.0,0,1
48,16,11.0,14.0,7.0,9.0,11.0,4.0,10.0,10.0,1.0,1.0,0.0,0.0,0,2
49,54,20.0,9.0,9.0,5.0,10.0,11.0,11.0,14.0,1.0,1.0,0.0,0.0,0,0
52,28,14.0,12.0,9.0,7.0,11.0,6.0,18.0,13.0,1.0,3.0,0.0,0.0,0,2
53,46,6.0,9.0,1.0,5.0,6.0,3.0,6.0,11.0,1.0,0.0,0.0,0.0,0,2
55,5,9.0,6.0,5.0,1.0,4.0,3.0,23.0,12.0,0.0,0.0,0.0,0.0,0,1
19,63,7.0,17.0,1.0,13.0,6.0,11.0,13.0,11.0,0.0,3.0,1.0,0.0,0,2
5,52,13.0,11.0,9.0,5.0,8.0,4.0,12.0,12.0,2.0,0.0,0.0,0.0,0,1
16,15,14.0,17.0,7.0,10.0,5.0,7.0,14.0,14.0,1.0,3.0,0.0,0.0,0,1
21,49,12.0,6.0,4.0,6.0,5.0,8.0,10.0,15.0,0.0,1.0,0.0,0.0,0,0
28,48,11.0,8.0,7.0,4.0,4.0,3.0,16.0,11.0,1.0,1.0,0.0,0.0,0,1
29,12,17.0,8.0,12.0,4.0,3.0,1.0,9.0,6.0,0.0,1.0,0.0,1.0,0,1
32,13,13.0,9.0,6.0,4.0,4.0,7.0,11.0,24.0,1.0,5.0,0.0,0.0,0,2
46,41,16.0,8.0,9.0,2.0,8.0,8.0,9.0,15.0,1.0,3.0,0.0,0.0,0,1
54,55,12.0,14.0,7.0,3.0,5.0,3.0,8.0,10.0,0.0,1.0,0.0,0.0,0,1
57,53,14.0,7.0,10.0,4.0,11.0,4.0,11.0,18.0,0.0,2.0,0.0,0.0,0,2
62,18,14.0,6.0,4.0,5.0,9.0,5.0,6.0,3.0,0.0,1.0,0.0,0.0,0,0
67,2,15.0,6.0,8.0,3.0,10.0,7.0,13.0,12.0,1.0,0.0,0.0,0.0,0,1
12,16,9.0,14.0,5.0,8.0,4.0,5.0,12.0,15.0,3.0,1.0,0.0,0.0,0,2
13,28,12.0,15.0,4.0,8.0,1.0,6.0,8.0,10.0,0.0,1.0,1.0,0.0,0,2
15,21,10.0,8.0,6.0,6.0,5.0,6.0,14.0,18.0,1.0,3.0,0.0,0.0,0,0
18,46,4.0,9.0,1.0,3.0,7.0,7.0,6.0,10.0,1.0,0.0,0.0,0.0,0,0
41,62,3.0,10.0,1.0,4.0,2.0,9.0,17.0,16.0,3.0,1.0,0.0,0.0,0,2
48,32,9.0,12.0,5.0,11.0,5.0,2.0,14.0,16.0,1.0,1.0,0.0,0.0,0,0
49,19,4.0,8.0,3.0,4.0,6.0,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0,2
52,57,13.0,14.0,8.0,7.0,11.0,2.0,10.0,19.0,1.0,2.0,0.0,0.0,0,2
53,29,10.0,8.0,4.0,5.0,3.0,5.0,13.0,13.0,1.0,3.0,0.0,0.0,0,1
55,67,8.0,7.0,4.0,3.0,8.0,8.0,11.0,10.0,0.0,1.0,0.0,0.0,0,0
63,54,21.0,7.0,12.0,4.0,14.0,3.0,8.0,9.0,1.0,0.0,0.0,0.0,0,0
2,5,8.0,20.0,6.0,14.0,7.0,9.0,10.0,12.0,0.0,1.0,0.0,1.0,0,1
41,29,18.0,13.0,11.0,8.0,11.0,3.0,13.0,14.0,2.0,3.0,1.0,0.0,0,0
2,48,11.0,11.0,4.0,6.0,1.0,14.0,12.0,14.0,1.0,2.0,0.0,0.0,0,1
18,32,10.0,8.0,4.0,3.0,4.0,6.0,10.0,12.0,1.0,1.0,0.0,0.0,0,0
46,54,13.0,10.0,4.0,6.0,5.0,3.0,14.0,8.0,1.0,2.0,0.0,0.0,0,2
49,28,5.0,7.0,4.0,5.0,6.0,6.0,18.0,8.0,4.0,2.0,0.0,0.0,0,1
52,21,12.0,6.0,7.0,3.0,10.0,6.0,12.0,20.0,2.0,3.0,0.0,0.0,0,0
53,13,13.0,9.0,10.0,4.0,4.0,8.0,18.0,8.0,0.0,0.0,0.0,0.0,0,0
55,16,12.0,14.0,6.0,4.0,3.0,6.0,17.0,19.0,2.0,5.0,0.0,1.0,0,2
